year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
1965,AG,AG,16.669872,5.0026507,16.783577,47.550648,Algeria,DZA,8.360683769165947,4086.435947448491,5594.593085,12.87621403,6600000000,37700000000,8.2682076,1,0,0,0,0,0,AG
1952,AG,AG,17.285694,5.6226234,16.783577,47.550648,Algeria,DZA,,,,,,,8.2682076,1,0,0,0,0,0,AG
1958,AG,AG,16.940599,5.5543222,16.783577,47.550648,Algeria,DZA,,,,,,,8.2682076,1,0,0,0,0,0,AG
1995,AG,AG,17.259375,4.4875698,16.783577,47.550648,Algeria,DZA,11.26025007536409,5324.475532795213,7649.187614,10.49781799,20700000000,110000000000,8.2682076,1,0,0,0,0,0,AG
1960,AG,AG,16.981226,5.001502,16.783577,47.550648,Algeria,DZA,17.7749035309517,3897.955793898117,5895.587202,,8400000000,18800000000,8.2682076,1,0,0,0,0,0,AG
1997,AG,AG,17.711451,4.8446455,16.783577,47.550648,Algeria,DZA,9.780834955789077,5457.324655554306,7794.30847,9.482320786000001,22200000000,117000000000,8.2682076,1,0,0,0,0,0,AG
1998,AG,AG,17.069233,4.4870167,16.783577,47.550648,Algeria,DZA,11.4922699606386,5508.199528533912,8076.278673,12.53328228,24700000000,123000000000,8.2682076,1,0,0,0,0,0,AG
1957,AG,AG,16.279272,6.8118134,16.783577,47.550648,Algeria,DZA,,,,,,,8.2682076,1,0,0,0,0,0,AG
1967,AG,AG,16.659813,5.604917,16.783577,47.550648,Algeria,DZA,9.378181918054983,3836.494509273892,5528.022604,10.33066559,5530000000,49000000000,8.2682076,1,0,0,0,0,0,AG
1955,AG,AG,17.619837,5.4594946,16.783577,47.550648,Algeria,DZA,,,,,,,8.2682076,1,0,0,0,0,0,AG
1982,AG,AG,16.775898,6.3860059,16.783577,47.550648,Algeria,DZA,23.4457412733832,5162.561698797669,8861.945695,8.38978672,11900000000,94800000000,8.2682076,1,0,0,0,0,0,AG
1977,AG,AG,16.629852,3.886518,16.783577,47.550648,Algeria,DZA,27.15035660318442,4276.660436213482,8047.199511,8.470140456999999,9410000000,76800000000,8.2682076,1,0,0,0,0,0,AG
1961,AG,AG,17.218538,3.9446058,16.783577,47.550648,Algeria,DZA,18.89891790067469,3529.530595007696,4997.838883,,7050000000,17000000000,8.2682076,1,0,0,0,0,0,AG
1956,AG,AG,16.037083,5.2774501,16.783577,47.550648,Algeria,DZA,,,,,,,8.2682076,1,0,0,0,0,0,AG
1981,AG,AG,16.765535,3.7642508,16.783577,47.550648,Algeria,DZA,25.05426855247793,4911.591003669268,8608.736378,9.235127449,12900000000,86600000000,8.2682076,1,0,0,0,0,0,AG
2001,AJ,AJ,13.451133,3.27933,11.725884,38.452934,Azerbaijan,AZE,9.37784646601847,3783.160878259328,716.3930906000001,16.10301399,790000000,2650000000,8.1072798,0,0,0,0,1,0,SVT
1993,AJ,AJ,10.728429,3.7808199,11.725884,38.452934,Azerbaijan,AZE,,,708.0662159,28.48862076,717000000,2400000000,8.1072798,0,0,0,0,1,0,SVT
1992,AJ,AJ,11.092336,4.4063754,11.725884,38.452934,Azerbaijan,AZE,,,934.8569298,28.50490379,857000000,3210000000,8.1072798,0,0,0,0,1,0,SVT
1994,AJ,AJ,11.777745,4.3234215,11.725884,38.452934,Azerbaijan,AZE,5.968935958573858,3318.537929276688,560.9432776,32.99219513,626000000,1750000000,8.1072798,0,0,0,0,1,0,SVT
2005,AJ,AJ,13.629874,2.5157351,11.725884,38.452934,Azerbaijan,AZE,,,1184.884219,10.01705551,999000000,5600000000,8.1072798,0,0,0,0,1,0,SVT
1999,AJ,AJ,13.026999,3.8288145,11.725884,38.452934,Azerbaijan,AZE,11.89332914680716,3148.854277102891,596.1500829,19.15607071,635000000,2310000000,8.1072798,0,0,0,0,1,0,SVT
1997,AJ,AJ,12.00003,5.7985554,11.725884,38.452934,Azerbaijan,AZE,18.2465594489749,2256.313632976822,513.9483828,21.73458099,558000000,1910000000,8.1072798,0,0,0,0,1,0,SVT
2006,AJ,AJ,13.538011,3.3263054,11.725884,38.452934,Azerbaijan,AZE,,,,,,,8.1072798,0,0,0,0,1,0,SVT
2000,AJ,AJ,13.044015,3.7328458,11.725884,38.452934,Azerbaijan,AZE,9.01955704829739,3590.967621754955,656.9298344,17.14337349,711000000,2450000000,8.1072798,0,0,0,0,1,0,SVT
2003,AJ,AJ,12.645616,3.593951,11.725884,38.452934,Azerbaijan,AZE,29.18248766330554,3670.852007389798,867.9215364,13.46151447,888000000,3470000000,8.1072798,0,0,0,0,1,0,SVT
1996,AJ,AJ,12.214437,4.028605,11.725884,38.452934,Azerbaijan,AZE,15.53361528948781,2129.265690052384,490.4666835,27.52966309,599000000,1620000000,8.1072798,0,0,0,0,1,0,SVT
2002,AJ,AJ,13.028831,3.8640885,11.725884,38.452934,Azerbaijan,AZE,16.97041180964624,3852.010397233936,786.4406157,15.17167664,841000000,3040000000,8.1072798,0,0,0,0,1,0,SVT
1995,AJ,AJ,12.857122,3.8936343,11.725884,38.452934,Azerbaijan,AZE,11.72741005435306,2295.422984584824,489.0866176,27.28842926,582000000,1510000000,8.1072798,0,0,0,0,1,0,SVT
1998,AJ,AJ,13.154856,3.7385604,11.725884,38.452934,Azerbaijan,AZE,17.18591039284082,2561.292146201806,559.9848755,18.92896271,593000000,2250000000,8.1072798,0,0,0,0,1,0,SVT
2004,AJ,AJ,13.402957,4.2583447,11.725884,38.452934,Azerbaijan,AZE,,,948.1175228,12.09961128,929000000,3910000000,8.1072798,0,0,0,0,1,0,SVT
1988,AL,AL,13.107434,10.647157,12.991501,116.27528,Albania,ALB,,,103484.4924,31.49988174,60800000000,120000000000,8.2692518,0,0,0,0,1,0,AL
1997,AL,AL,12.946415,7.9942446,12.991501,116.27528,Albania,ALB,37.76528647998658,2402.997811757613,91725.82403,33.62215042,87500000000,46000000000,8.2692518,0,0,0,0,1,0,AL
1960,AL,AL,13.339649,17.425125,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1964,AL,AL,12.634331,15.158666,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1962,AL,AL,13.188312,16.398182,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1959,AL,AL,12.362698,14.48731,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1975,AL,AL,12.640713,10.005314,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1991,AL,AL,12.629123,11.335181,12.991501,116.27528,Albania,ALB,12.41147275305166,2120.13461785135,72385.75525,39.29529572,58600000000,71900000000,8.2692518,0,0,0,0,1,0,AL
1963,AL,AL,13.257467,16.48455,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
2006,AL,AL,12.963103,12.058035,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1950,AL,AL,14.001184,13.122495,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1980,AL,AL,12.117983,14.082665,12.991501,116.27528,Albania,ALB,,,108313.8616,33.60020447,56800000000,102000000000,8.2692518,0,0,0,0,1,0,AL
1995,AL,AL,13.01364,11.91061,12.991501,116.27528,Albania,ALB,40.42680182344309,2738.005021427791,92118.77873000001,55.81214523,94100000000,51100000000,8.2692518,0,0,0,0,1,0,AL
1971,AL,AL,12.564211,13.798977,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1998,AL,AL,13.350252,9.9905176,12.991501,116.27528,Albania,ALB,36.20555491467063,2669.381563054724,103811.6471,32.60271835,91800000000,57000000000,8.2692518,0,0,0,0,1,0,AL
1958,AL,AL,13.141239,15.946888,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1993,AL,AL,13.305285,9.7023001,12.991501,116.27528,Albania,ALB,31.49608931998307,1871.23858587469,75232.92999999999,54.64097595,76700000000,43300000000,8.2692518,0,0,0,0,1,0,AL
1976,AL,AL,12.119101,15.258985,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1986,AL,AL,13.138597,9.9736843,12.991501,116.27528,Albania,ALB,,,111458.5522,34,67100000000,118000000000,8.2692518,0,0,0,0,1,0,AL
1956,AL,AL,12.153246,15.596818,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
2004,AL,AL,13.582643,14.017579,12.991501,116.27528,Albania,ALB,45.05728183152584,4498.742178802053,149107.4052,23.50000381,102000000000,101000000000,8.2692518,0,0,0,0,1,0,AL
1987,AL,AL,13.021875,10.957526,12.991501,116.27528,Albania,ALB,,,107638.1437,33.20002365,65000000000,121000000000,8.2692518,0,0,0,0,1,0,AL
1999,AL,AL,13.998728,12.095883,12.991501,116.27528,Albania,ALB,40.68757588628473,3255.670814312256,114539.9431,29.50918388,92100000000,74100000000,8.2692518,0,0,0,0,1,0,AL
1961,AL,AL,13.196382,11.757743,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1979,AL,AL,13.034627,17.160603,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1973,AL,AL,12.678673,13.905551,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1983,AL,AL,12.516118,10.17477,12.991501,116.27528,Albania,ALB,,,112469.2723,34.10009766,63400000000,108000000000,8.2692518,0,0,0,0,1,0,AL
1968,AL,AL,12.766086,15.393285,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
2002,AL,AL,13.856009,11.417499,12.991501,116.27528,Albania,ALB,48.12939100052208,4134.468892073193,134681.3772,26.31162262,100000000000,91800000000,8.2692518,0,0,0,0,1,0,AL
1992,AL,AL,13.396195,9.2685909,12.991501,116.27528,Albania,ALB,12.80072750520667,1435.842865895028,67717.65850000001,51.64186859,69500000000,42300000000,8.2692518,0,0,0,0,1,0,AL
1972,AL,AL,12.613903,13.759707,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1951,AL,AL,13.507346,13.309737,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1985,AL,AL,12.945351,12.404419,12.991501,116.27528,Albania,ALB,,,108230.1326,34.60001373,64700000000,109000000000,8.2692518,0,0,0,0,1,0,AL
1966,AL,AL,13.188114,16.805067,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1990,AL,AL,13.478168,10.418753,12.991501,116.27528,Albania,ALB,46.97414015296887,3902.029137767612,99846.4807,35.90079117,71000000000,120000000000,8.2692518,0,0,0,0,1,0,AL
1957,AL,AL,13.080439,13.483579,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
2003,AL,AL,14.319342,11.579567,12.991501,116.27528,Albania,ALB,43.77434597671081,4160.329528829192,141620.3155,23.99620628,98300000000,97300000000,8.2692518,0,0,0,0,1,0,AL
2000,AL,AL,14.189463,9.6596661,12.991501,116.27528,Albania,ALB,45.26958794316928,3796.805207417797,122957.8672,29.13058281,96300000000,80700000000,8.2692518,0,0,0,0,1,0,AL
1952,AL,AL,13.545132,14.453267,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1982,AL,AL,13.230077,10.465184,12.991501,116.27528,Albania,ALB,,,113404.8858,31.69971085,58300000000,108000000000,8.2692518,0,0,0,0,1,0,AL
1977,AL,AL,13.182785,11.037855,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1965,AL,AL,12.445263,13.169598,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1978,AL,AL,12.254594,14.436297,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1994,AL,AL,14.394112,10.31362,12.991501,116.27528,Albania,ALB,40.88828939178477,2347.194469754669,83530.65551,53.62097931,83100000000,45300000000,8.2692518,0,0,0,0,1,0,AL
1970,AL,AL,12.690362,16.471537,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1974,AL,AL,12.609868,15.038338,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1981,AL,AL,12.7858,12.27425,12.991501,116.27528,Albania,ALB,,,112279.7334,32.40029907,57900000000,103000000000,8.2692518,0,0,0,0,1,0,AL
1955,AL,AL,13.152993,14.396663,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1989,AL,AL,12.817642,9.455905,12.991501,116.27528,Albania,ALB,,,111538.8818,32.3001976,68500000000,128000000000,8.2692518,0,0,0,0,1,0,AL
2001,AL,AL,13.91647,10.62543,12.991501,116.27528,Albania,ALB,47.01102979504746,4057.61886753046,131367.9026,26.95393562,98400000000,96300000000,8.2692518,0,0,0,0,1,0,AL
1967,AL,AL,12.701579,12.444426,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1996,AL,AL,12.888597,12.127883,12.991501,116.27528,Albania,ALB,39.6221251619294,2657.676089607773,101451.9373,33.02560806,96900000000,59200000000,8.2692518,0,0,0,0,1,0,AL
2005,AL,AL,13.124188,12.69748,12.991501,116.27528,Albania,ALB,,,156430.728,22.79999924,105000000000,98000000000,8.2692518,0,0,0,0,1,0,AL
1954,AL,AL,12.449726,14.616651,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1969,AL,AL,12.839167,17.045921,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1953,AL,AL,12.521008,10.116934,12.991501,116.27528,Albania,ALB,,,,,,,8.2692518,0,0,0,0,1,0,AL
1984,AL,AL,12.673794,10.939359,12.991501,116.27528,Albania,ALB,,,108782.0315,33.09994125,60800000000,109000000000,8.2692518,0,0,0,0,1,0,AL
2001,AM,AM,7.9644103,4.6804433,5.0731349,43.794415,Armenia,ARM,9.9419129087928,3912.623143313029,286775.9645,28.32815552,278000000000,260000000000,7.8914843,0,0,0,0,1,0,SVT
1999,AM,AM,8.0459404,3.8798492,5.0731349,43.794415,Armenia,ARM,9.97067207149068,3172.136558638952,244263.7633,29.46402168,251000000000,222000000000,7.8914843,0,0,0,0,1,0,SVT
1998,AM,AM,8.2028122,3.5168757,5.0731349,43.794415,Armenia,ARM,10.89390732256858,3025.600025208888,235025.1857,33.99572754,248000000000,209000000000,7.8914843,0,0,0,0,1,0,SVT
1997,AM,AM,7.227376,5.8372698,5.0731349,43.794415,Armenia,ARM,11.13430812540343,2804.812480321822,217357.5644,31.96867752,220000000000,207000000000,7.8914843,0,0,0,0,1,0,SVT
2002,AM,AM,6.8573246,5.4644628,5.0731349,43.794415,Armenia,ARM,11.00506590607818,4338.368761460549,326164.2851,25.9618988,288000000000,319000000000,7.8914843,0,0,0,0,1,0,SVT
1992,AM,AM,4.7755642,5.3900132,5.0731349,43.794415,Armenia,ARM,,,176140.131,31.04272079,223000000000,174000000000,7.8914843,0,0,0,0,1,0,SVT
1994,AM,AM,6.3214788,4.8763642,5.0731349,43.794415,Armenia,ARM,,,177428.9685,44.87099838,217000000000,191000000000,7.8914843,0,0,0,0,1,0,SVT
2005,AM,AM,6.655735,2.9781916,5.0731349,43.794415,Armenia,ARM,,,473613.2712,20.51759911,381000000000,520000000000,7.8914843,0,0,0,0,1,0,SVT
2000,AM,AM,7.5622306,4.0478945,5.0731349,43.794415,Armenia,ARM,9.611905544559255,3471.40896749384,260190.2745,25.54787064,249000000000,250000000000,7.8914843,0,0,0,0,1,0,SVT
1996,AM,AM,7.7601538,4.6100965,5.0731349,43.794415,Armenia,ARM,10.45661736457653,2832.736399739922,208055.7975,36.82596207,230000000000,204000000000,7.8914843,0,0,0,0,1,0,SVT
2003,AM,AM,6.3746924,3.1635313,5.0731349,43.794415,Armenia,ARM,13.32981788759207,4765.203177639647,373388.1855,23.68209839,300000000000,403000000000,7.8914843,0,0,0,0,1,0,SVT
2006,AM,AM,7.1237178,4.1834397,5.0731349,43.794415,Armenia,ARM,,,,,,,7.8914843,0,0,0,0,1,0,SVT
1993,AM,AM,5.3821282,4.1937075,5.0731349,43.794415,Armenia,ARM,,,164402.0292,51.36558914,210000000000,175000000000,7.8914843,0,0,0,0,1,0,SVT
2004,AM,AM,6.6290255,2.3052473,5.0731349,43.794415,Armenia,ARM,,,414107.9418,24.66220093,343000000000,434000000000,7.8914843,0,0,0,0,1,0,SVT
1995,AM,AM,7.6008635,3.248359,5.0731349,43.794415,Armenia,ARM,10.21105493524641,2674.410222819476,193547.9546,42.25531387,226000000000,192000000000,7.8914843,0,0,0,0,1,0,SVT
1987,AO,AO,22.547823,10.071848,21.813301,90.704628,Angola,AGO,,,178.6516895,12.85722733,243000000,867000000,7.5883121,0,1,0,0,0,0,AO
1954,AO,AO,21.494587,11.466486,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1966,AO,AO,21.924095,11.109445,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1958,AO,AO,21.929522,8.3588915,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1971,AO,AO,21.571058,10.03525,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
2005,AO,AO,22.76609,9.1497383,21.813301,90.704628,Angola,AGO,,,204.1988283,7.230137825,364000000,2190000000,7.5883121,0,1,0,0,0,0,AO
1960,AO,AO,21.813593,12.988209,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1955,AO,AO,21.64072,10.433536,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1974,AO,AO,21.604958,10.722233,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
2006,AO,AO,22.171135,10.828149,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1976,AO,AO,21.486799,11.160537,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
2002,AO,AO,22.866863,10.249301,21.813301,90.704628,Angola,AGO,,,160.7313463,7.853169918,243000000,1540000000,7.5883121,0,1,0,0,0,0,AO
1970,AO,AO,21.956036,10.41546,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1981,AO,AO,22.069094,9.2146816,21.813301,90.704628,Angola,AGO,,,169.8319041,,,,7.5883121,0,1,0,0,0,0,AO
1988,AO,AO,22.346962,11.555898,21.813301,90.704628,Angola,AGO,,,184.2703223,15.91700554,236000000,973000000,7.5883121,0,1,0,0,0,0,AO
1963,AO,AO,21.728937,11.39966,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1983,AO,AO,22.353989,10.343052,21.813301,90.704628,Angola,AGO,,,164.8518518,,,,7.5883121,0,1,0,0,0,0,AO
1973,AO,AO,22.205956,10.842038,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1967,AO,AO,21.599173,11.736153,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1977,AO,AO,22.21385,10.910731,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1999,AO,AO,22.615126,12.316034,21.813301,90.704628,Angola,AGO,,,143.0732462,6.290256977,168000000,1250000000,7.5883121,0,1,0,0,0,0,AO
1991,AO,AO,22.359133,11.267957,21.813301,90.704628,Angola,AGO,,,167.955317,24.02603722,240000000,885000000,7.5883121,0,1,0,0,0,0,AO
1998,AO,AO,23.413193,11.137048,21.813301,90.704628,Angola,AGO,,,141.8389742,13.03375816,166000000,1170000000,7.5883121,0,1,0,0,0,0,AO
1972,AO,AO,21.732328,10.490155,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1957,AO,AO,21.933403,12.16027,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
2000,AO,AO,22.573566,11.208572,21.813301,90.704628,Angola,AGO,4.558332946511937,1974.977388194587,143.7641681,5.664689541,184000000,1290000000,7.5883121,0,1,0,0,0,0,AO
1978,AO,AO,21.962372,9.9675522,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1959,AO,AO,22.025204,11.748378,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1994,AO,AO,22.277422,10.578444,21.813301,90.704628,Angola,AGO,,,110.7949476,6.646036148,102000000,810000000,7.5883121,0,1,0,0,0,0,AO
1992,AO,AO,22.705551,9.9267569,21.813301,90.704628,Angola,AGO,,,151.4558709,10.13807487,174000000,878000000,7.5883121,0,1,0,0,0,0,AO
1979,AO,AO,22.296501,11.122959,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1985,AO,AO,22.119846,10.865596,21.813301,90.704628,Angola,AGO,,,169.610524,13.54870701,239000000,757000000,7.5883121,0,1,0,0,0,0,AO
1997,AO,AO,22.737206,12.172803,21.813301,90.704628,Angola,AGO,,,135.8340958,9.002017974999999,158000000,1060000000,7.5883121,0,1,0,0,0,0,AO
1990,AO,AO,22.692308,10.684513,21.813301,90.704628,Angola,AGO,,,175.1570459,17.93801117,244000000,955000000,7.5883121,0,1,0,0,0,0,AO
1961,AO,AO,21.636473,14.107982,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1969,AO,AO,22.028149,12.465569,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1956,AO,AO,21.564095,9.9953709,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1986,AO,AO,21.792568,11.689619,21.813301,90.704628,Angola,AGO,,,169.683364,14.38840485,236000000,725000000,7.5883121,0,1,0,0,0,0,AO
1962,AO,AO,21.621326,11.43764,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1982,AO,AO,21.581367,10.143711,21.813301,90.704628,Angola,AGO,,,163.9201471,,,,7.5883121,0,1,0,0,0,0,AO
1964,AO,AO,21.544907,10.245972,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1952,AO,AO,22.074833,10.98966,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1951,AO,AO,22.043831,12.876121,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1996,AO,AO,22.762768,10.432655,21.813301,90.704628,Angola,AGO,,,128.8782433,7.026869297,143000000,985000000,7.5883121,0,1,0,0,0,0,AO
1993,AO,AO,22.391781,10.432265,21.813301,90.704628,Angola,AGO,,,110.4122386,11.5577364,93100000,722000000,7.5883121,0,1,0,0,0,0,AO
2004,AO,AO,22.295973,10.252652,21.813301,90.704628,Angola,AGO,,,174.2335281,8.626683235,311000000,1770000000,7.5883121,0,1,0,0,0,0,AO
1980,AO,AO,22.320431,8.8016262,21.813301,90.704628,Angola,AGO,,,187.6742321,,,,7.5883121,0,1,0,0,0,0,AO
1953,AO,AO,21.693623,9.4168558,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1995,AO,AO,23.152966,8.819829,21.813301,90.704628,Angola,AGO,,,118.895814,7.312278748,125000000,888000000,7.5883121,0,1,0,0,0,0,AO
1965,AO,AO,21.622738,10.502071,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
2001,AO,AO,22.673796,9.4261055,21.813301,90.704628,Angola,AGO,,,144.377771,8.156376839,217000000,1350000000,7.5883121,0,1,0,0,0,0,AO
2003,AO,AO,23.067875,8.8601885,21.813301,90.704628,Angola,AGO,,,161.324245,8.330554962000001,272000000,1600000000,7.5883121,0,1,0,0,0,0,AO
1984,AO,AO,22.382029,11.479502,21.813301,90.704628,Angola,AGO,,,168.9705112,,,,7.5883121,0,1,0,0,0,0,AO
1975,AO,AO,21.861593,11.586135,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1989,AO,AO,22.207195,9.7286367,21.813301,90.704628,Angola,AGO,,,180.5034424,19.14930534,245000000,966000000,7.5883121,0,1,0,0,0,0,AO
1950,AO,AO,21.733187,11.399988,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1968,AO,AO,21.621075,11.412468,21.813301,90.704628,Angola,AGO,,,,,,,7.5883121,0,1,0,0,0,0,AO
1974,AR,AR,16.963505,7.689918,16.745176,71.643723,Argentina,ARG,16.79751698095826,10591.22386923597,7004.999918,10.23083782,9220000000,60000000000,8.9694719,0,0,1,0,0,0,AR
1957,AR,AR,16.779482,8.0680256,16.745176,71.643723,Argentina,ARG,13.09704230385717,7561.590492153772,,,,,8.9694719,0,0,1,0,0,0,AR
1973,AR,AR,16.810518,9.4985199,16.745176,71.643723,Argentina,ARG,17.58662418935468,10179.48815938091,6751.033232,11.95254803,8980000000,56600000000,8.9694719,0,0,1,0,0,0,AR
1953,AR,AR,17.048912,9.1514101,16.745176,71.643723,Argentina,ARG,14.14187107151177,6753.645499226959,,,,,8.9694719,0,0,1,0,0,0,AR
1990,AR,AR,17.085848,10.163734,16.745176,71.643723,Argentina,ARG,10.1147818660313,8230.962400811813,5434.479134,8.1236763,11000000000,48400000000,8.9694719,0,0,1,0,0,0,AR
1975,AR,AR,17.222469,7.8593245,16.745176,71.643723,Argentina,ARG,17.18500456927916,10363.50024179847,6889.305666,6.583910465,8970000000,59300000000,8.9694719,0,0,1,0,0,0,AR
2000,AR,AR,16.844231,10.969408,16.745176,71.643723,Argentina,ARG,14.48385222813376,11331.95804134191,7485.224887,4.971221447,15000000000,70300000000,8.9694719,0,0,1,0,0,0,AR
1988,AR,AR,16.65789,7.0373545,16.745176,71.643723,Argentina,ARG,13.96258145052555,9228.469507418049,6192.890881,8.97786808,11000000000,56800000000,8.9694719,0,0,1,0,0,0,AR
1999,AR,AR,16.941853,7.7229924,16.745176,71.643723,Argentina,ARG,15.37351188351601,11586.60216324519,7625.613707,4.735356331,15300000000,72800000000,8.9694719,0,0,1,0,0,0,AR
1971,AR,AR,16.766665,8.6572418,16.745176,71.643723,Argentina,ARG,19.33058057522571,9947.783326293615,6684.774249,10.86594772,7960000000,54400000000,8.9694719,0,0,1,0,0,0,AR
2001,AR,AR,17.580132,11.151617,16.745176,71.643723,Argentina,ARG,12.80535821929178,10690.72284454128,7082.520207,4.814450264,15100000000,65800000000,8.9694719,0,0,1,0,0,0,AR
1978,AR,AR,17.179518,10.273374,16.745176,71.643723,Argentina,ARG,18.2260679816616,10092.56943724658,6584.775243,7.504427433,9890000000,59400000000,8.9694719,0,0,1,0,0,0,AR
1964,AR,AR,16.411108,7.7702279,16.745176,71.643723,Argentina,ARG,16.88025018439162,8030.675005375406,5226.550288,,,,8.9694719,0,0,1,0,0,0,AR
1995,AR,AR,17.151344,8.3638239,16.745176,71.643723,Argentina,ARG,14.82820377287818,10573.17147458594,6981.104938,5.698112011,13800000000,64400000000,8.9694719,0,0,1,0,0,0,AR
